2023_12_29,20231229FR 008,DEP,FR 008,16:55 Uhr,departed,on time,MXP,FR,Mailand MXP,Ryanair,---,Fri
2023_12_29,20231229TK 7733,DEP,TK 7733,16:55 Uhr,departed,17:30 Uhr,ESB,TK,Ankara ESB,Turkish Airlines,---,Fri
2023_12_29,20231229W6 7740,DEP,W6 7740,16:55 Uhr,departed,18:00 Uhr,SKP,W6,Skopje,Wizz Air,---,Fri
2023_12_29,20231229BA 8494,DEP,BA 8494,17:00 Uhr,departed,on time,LCY,BA,London City Airport,British Airways,---,Fri
2023_12_29,20231229W4 3358,DEP,W4 3358,17:00 Uhr,departed,on time,CLJ,W4,Cluj,Wizz Air Malta,---,Fri
2023_12_29,20231229OS 232,DEP,OS 232,17:05 Uhr,departed,on time,VIE,OS,Wien,Austrian Airlines,---,Fri
2023_12_29,20231229TP 533,DEP,TP 533,17:10 Uhr,departed,on time,LIS,TP,Lissabon,TAP Air Portugal,---,Fri
2023_12_29,20231229EW 8230,DEP,EW 8230,17:15 Uhr,departed,17:30 Uhr,HEL,EW,Helsinki,Eurowings,---,Fri
2023_12_29,20231229A3 823,DEP,A3 823,17:25 Uhr,departed,on time,ATH,A3,Athen,Aegean Airlines,---,Fri
2023_12_29,20231229FR 2377,DEP,FR 2377,17:30 Uhr,departed,on time,EDI,FR,Edinburgh,Ryanair,---,Fri
2023_12_29,20231229XQ 661,DEP,XQ 661,17:30 Uhr,departed,on time,AYT,XQ,Antalya,Sun Express,---,Fri
2023_12_29,20231229VOE2597,DEP,VOE2597,17:35 Uhr,departed,on time,SXB,VOE,Straßburg,Volotea Airlines,---,Fri
2023_12_29,20231229FR 2732,DEP,FR 2732,17:40 Uhr,departed,on time,TLL,FR,Tallinn,Ryanair,---,Fri
2023_12_29,20231229LH 197,DEP,LH 197,17:40 Uhr,departed,on time,FRA,LH,Frankfurt,Lufthansa,---,Fri
2023_12_29,20231229BA 995,DEP,BA 995,17:45 Uhr,departed,18:15 Uhr,LHR,BA,London LHR,British Airways,---,Fri
2023_12_29,20231229FR 1148,DEP,FR 1148,18:05 Uhr,departed,on time,SOF,FR,Sofia,Ryanair,---,Fri
2023_12_29,20231229FR 1639,DEP,FR 1639,18:10 Uhr,departed,on time,EMA,FR,Nottingham EMA,Ryanair,---,Fri
2023_12_29,20231229EJU8630,DEP,EJU8630,18:15 Uhr,departed,18:15 Uhr,LGW,EJU,London LGW,easyJet Europe,---,Fri
2023_12_29,20231229XQ 967,DEP,XQ 967,18:15 Uhr,departed,on time,ADB,XQ,Izmir ADB,Sun Express,---,Fri
2023_12_29,20231229AF 1835,DEP,AF 1835,18:20 Uhr,departed,on time,CDG,AF,Paris CDG,Air France,---,Fri
2023_12_29,20231229KL 1832,DEP,KL 1832,18:25 Uhr,departed,on time,AMS,KL,Amsterdam,KLM Royal Dutch Airlines,---,Fri
2023_12_29,20231229BJ 233,DEP,BJ 233,18:35 Uhr,departed,19:30 Uhr,TUN,BJ,Tunis,Nouvelair Tunisie,---,Fri
2023_12_29,20231229EJU5185,DEP,EJU5185,18:35 Uhr,departed,18:37 Uhr,GVA,EJU,Genf,easyJet Europe,---,Fri
2023_12_29,20231229LH 199,DEP,LH 199,18:40 Uhr,departed,19:05 Uhr,FRA,LH,Frankfurt,Lufthansa,---,Fri
2023_12_29,20231229LO 390,DEP,LO 390,18:40 Uhr,departed,on time,WAW,LO,Warschau,LOT Polish Airlines,---,Fri
2023_12_29,20231229LX 971,DEP,LX 971,18:40 Uhr,departed,on time,ZRH,LX,Zürich,Swiss,---,Fri
2023_12_29,20231229SN 2588,DEP,SN 2588,18:40 Uhr,departed,on time,BRU,SN,Brüssel,Brussels Airlines,---,Fri
2023_12_29,20231229EJU5247,DEP,EJU5247,18:55 Uhr,departed,19:31 Uhr,ARN,EJU,Stockholm ARN,easyJet Europe,---,Fri
2023_12_29,20231229EJU5285,DEP,EJU5285,18:55 Uhr,departed,19:01 Uhr,AMS,EJU,Amsterdam,easyJet Europe,---,Fri
2023_12_29,20231229EW 8046,DEP,EW 8046,18:55 Uhr,departed,19:05 Uhr,DUS,EW,Düsseldorf,Eurowings,---,Fri
