2024_02_01,20240201LH 1959,DEP,LH 1959,07:15 Uhr,cancelled, --:-- Uhr,MUC,LH,München,Lufthansa,---,Thu
2024_02_01,20240201SM 2963,DEP,SM 2963,07:50 Uhr,cancelled, --:-- Uhr,RMF,SM,Marsa Alam,Air Cairo,---,Thu
2024_02_01,20240201W6 2316,DEP,W6 2316,08:30 Uhr,cancelled, --:-- Uhr,BUD,W6,Budapest,Wizz Air,---,Thu
2024_02_01,20240201BT 212,DEP,BT 212,08:35 Uhr,cancelled, --:-- Uhr,RIX,BT,Riga,Air Baltic,---,Thu
2024_02_01,20240201EW 8000,DEP,EW 8000,08:35 Uhr,cancelled, --:-- Uhr,STR,EW,Stuttgart,Eurowings,LH5391,Thu
2024_02_01,20240201EW 8040,DEP,EW 8040,08:35 Uhr,cancelled, --:-- Uhr,DUS,EW,Düsseldorf,Eurowings,---,Thu
2024_02_01,20240201W6 6408,DEP,W6 6408,08:35 Uhr,cancelled, --:-- Uhr,KUT,W6,Kutaisi,Wizz Air,---,Thu
2024_02_01,20240201AY 1432,DEP,AY 1432,08:45 Uhr,cancelled, --:-- Uhr,HEL,AY,Helsinki,Finnair,---,Thu
2024_02_01,20240201LG 9472,DEP,LG 9472,08:55 Uhr,cancelled, --:-- Uhr,LUX,LG,Luxemburg,Luxair,---,Thu
2024_02_01,20240201LH 1929,DEP,LH 1929,09:00 Uhr,cancelled, --:-- Uhr,MUC,LH,München,Lufthansa,---,Thu
2024_02_01,20240201QR 080,DEP,QR 080,09:00 Uhr,cancelled, --:-- Uhr,DOH,QR,Doha,Qatar Airways,---,Thu
2024_02_01,20240201OS 224,DEP,OS 224,09:10 Uhr,cancelled, --:-- Uhr,VIE,OS,Wien,Austrian Airlines,---,Thu
2024_02_01,20240201LX 975,DEP,LX 975,09:35 Uhr,cancelled, --:-- Uhr,ZRH,LX,Zürich,Swiss,---,Thu
2024_02_01,20240201LH 181,DEP,LH 181,09:40 Uhr,cancelled, --:-- Uhr,FRA,LH,Frankfurt,Lufthansa,---,Thu
2024_02_01,20240201EJU5363,DEP,EJU5363,09:50 Uhr,cancelled, --:-- Uhr,RMF,EJU,Marsa Alam,easyJet Europe,---,Thu
2024_02_01,20240201UA 963,DEP,UA 963,09:55 Uhr,cancelled, --:-- Uhr,EWR,UA,New York EWR,United Airlines,---,Thu
2024_02_01,20240201LH 1931,DEP,LH 1931,10:00 Uhr,cancelled, --:-- Uhr,MUC,LH,München,Lufthansa,---,Thu
2024_02_01,20240201KL 1822,DEP,KL 1822,10:10 Uhr,cancelled, --:-- Uhr,AMS,KL,Amsterdam,KLM Royal Dutch Airlines,---,Thu
2024_02_01,20240201AF 1435,DEP,AF 1435,10:15 Uhr,cancelled, --:-- Uhr,CDG,AF,Paris CDG,Air France,---,Thu
2024_02_01,20240201EI 333,DEP,EI 333,10:20 Uhr,cancelled, --:-- Uhr,DUB,EI,Dublin,Aer Lingus,---,Thu
2024_02_01,20240201LY 2372,DEP,LY 2372,10:35 Uhr,cancelled, --:-- Uhr,TLV,LY,Tel Aviv,EL AL - Israel Airlines,---,Thu
2024_02_01,20240201VY 1883,DEP,VY 1883,10:45 Uhr,cancelled, --:-- Uhr,BCN,VY,Barcelona,Vueling Airlines,---,Thu
2024_02_01,20240201LX 977,DEP,LX 977,10:50 Uhr,cancelled, --:-- Uhr,ZRH,LX,Zürich,Swiss,---,Thu
2024_02_01,20240201EJU5115,DEP,EJU5115,11:00 Uhr,cancelled, --:-- Uhr,TFS,EJU,Teneriffa,easyJet Europe,---,Thu
2024_02_01,20240201LH 1935,DEP,LH 1935,11:00 Uhr,cancelled, --:-- Uhr,MUC,LH,München,Lufthansa,---,Thu
2024_02_01,20240201BA 991,DEP,BA 991,11:05 Uhr,cancelled, --:-- Uhr,LHR,BA,London LHR,British Airways,---,Thu
2024_02_01,20240201TK 1722,DEP,TK 1722,11:10 Uhr,cancelled, --:-- Uhr,IST,TK,Istanbul Airport,Turkish Airlines,---,Thu
2024_02_01,20240201LO 388,DEP,LO 388,11:15 Uhr,cancelled, --:-- Uhr,WAW,LO,Warschau,LOT Polish Airlines,---,Thu
2024_02_01,20240201OS 226,DEP,OS 226,11:20 Uhr,cancelled, --:-- Uhr,VIE,OS,Wien,Austrian Airlines,---,Thu
2024_02_01,20240201OG 701,DEP,OG 701,11:30 Uhr,cancelled, --:-- Uhr,KEF,OG,Reykjavik,PLAY,---,Thu
2024_02_01,20240201A3 821,DEP,A3 821,11:40 Uhr,cancelled, --:-- Uhr,ATH,A3,Athen,Aegean Airlines,---,Thu
2024_02_01,20240201I2 3677,DEP,I2 3677,11:45 Uhr,cancelled, --:-- Uhr,MAD,IBS,Madrid,IBERIA Express,---,Thu
2024_02_01,20240201SK 2678,DEP,SK 2678,11:45 Uhr,cancelled, --:-- Uhr,ARN,SK,Stockholm ARN,SAS-Scandinavian Airlines System,---,Thu
2024_02_01,202402015F 612,DEP,5F 612,11:50 Uhr,cancelled, --:-- Uhr,RMO,FIA,Chisinau,FlyOne,---,Thu
2024_02_01,20240201KL 1824,DEP,KL 1824,11:50 Uhr,cancelled, --:-- Uhr,AMS,KL,Amsterdam,KLM Royal Dutch Airlines,---,Thu
2024_02_01,20240201BA 8492,DEP,BA 8492,11:55 Uhr,cancelled, --:-- Uhr,LCY,BA,London City Airport,British Airways,---,Thu
2024_02_01,20240201SN 2582,DEP,SN 2582,11:55 Uhr,cancelled, --:-- Uhr,BRU,SN,Brüssel,Brussels Airlines,---,Thu
2024_02_01,20240201PC 978,DEP,PC 978,12:00 Uhr,cancelled, --:-- Uhr,SAW,PC,Istanbul SAW,Pegasus Airlines,---,Thu
2024_02_01,20240201PC 5008,DEP,PC 5008,12:10 Uhr,cancelled, --:-- Uhr,AYT,PC,Antalya,Pegasus Airlines,---,Thu
2024_02_01,20240201EW 8982,DEP,EW 8982,12:20 Uhr,cancelled, --:-- Uhr,HRG,EW,Hurghada,Eurowings,---,Thu
2024_02_01,20240201AF 1735,DEP,AF 1735,12:25 Uhr,cancelled, --:-- Uhr,CDG,AF,Paris CDG,Air France,---,Thu
2024_02_01,20240201BA 993,DEP,BA 993,12:30 Uhr,cancelled, --:-- Uhr,LHR,BA,London LHR,British Airways,---,Thu
2024_02_01,20240201EJU5105,DEP,EJU5105,12:55 Uhr,cancelled, --:-- Uhr,AGP,EJU,Malaga,easyJet Europe,---,Thu
2024_02_01,20240201FI 529,DEP,FI 529,12:55 Uhr,cancelled, --:-- Uhr,KEF,FI,Reykjavik,Icelandair,---,Thu
2024_02_01,20240201AY 1434,DEP,AY 1434,13:05 Uhr,cancelled, --:-- Uhr,HEL,AY,Helsinki,Finnair,---,Thu
2024_02_01,20240201SM 2961,DEP,SM 2961,13:10 Uhr,cancelled, --:-- Uhr,HRG,SM,Hurghada,Air Cairo,---,Thu
2024_02_01,20240201EZY3162,DEP,EZY3162,13:20 Uhr,cancelled, --:-- Uhr,GLA,U2,Glasgow,easyJet UK,---,Thu
2024_02_01,20240201XQ 161,DEP,XQ 161,13:25 Uhr,cancelled, --:-- Uhr,AYT,XQ,Antalya,Sun Express,---,Thu
2024_02_01,20240201EJU5065,DEP,EJU5065,13:30 Uhr,cancelled, --:-- Uhr,LIN,EJU,Mailand LIN,easyJet Europe,---,Thu
2024_02_01,20240201LH 189,DEP,LH 189,13:40 Uhr,cancelled, --:-- Uhr,FRA,LH,Frankfurt,Lufthansa,---,Thu
2024_02_01,20240201TK 7729,DEP,TK 7729,13:40 Uhr,cancelled, --:-- Uhr,SAW,TK,Istanbul SAW,Turkish Airlines,---,Thu
2024_02_01,20240201EJU5121,DEP,EJU5121,13:45 Uhr,cancelled, --:-- Uhr,PMI,EJU,Palma de Mallorca,easyJet Europe,---,Thu
2024_02_01,20240201XC 4372,DEP,XC 4372,13:50 Uhr,cancelled, --:-- Uhr,AYT,CAI,Antalya,Corendon Airlines,---,Thu
2024_02_01,20240201XQ 947,DEP,XQ 947,13:55 Uhr,cancelled, --:-- Uhr,ADB,XQ,Izmir ADB,Sun Express,---,Thu
2024_02_01,20240201BA 983,DEP,BA 983,14:00 Uhr,cancelled, --:-- Uhr,LHR,BA,London LHR,British Airways,---,Thu
2024_02_01,20240201BA 7026,DEP,BA 7026,14:10 Uhr,cancelled, --:-- Uhr,LCY,BA,London City Airport,British Airways,---,Thu
2024_02_01,20240201TK 1726,DEP,TK 1726,14:20 Uhr,cancelled, --:-- Uhr,IST,TK,Istanbul Airport,Turkish Airlines,---,Thu
2024_02_01,20240201EW 2007,DEP,EW 2007,14:25 Uhr,cancelled, --:-- Uhr,STR,EW,Stuttgart,Eurowings,---,Thu
2024_02_01,20240201KL 1826,DEP,KL 1826,14:30 Uhr,cancelled, --:-- Uhr,AMS,KL,Amsterdam,KLM Royal Dutch Airlines,---,Thu
2024_02_01,20240201LX 967,DEP,LX 967,14:55 Uhr,cancelled, --:-- Uhr,ZRH,LX,Zürich,Swiss,---,Thu
2024_02_01,20240201MS 732,DEP,MS 732,14:55 Uhr,cancelled, --:-- Uhr,CAI,MS,Kairo,Egypt Air,---,Thu
2024_02_01,20240201EW 9049,DEP,EW 9049,15:00 Uhr,cancelled, --:-- Uhr,DUS,EW,Düsseldorf,Eurowings,---,Thu
2024_02_01,20240201OS 230,DEP,OS 230,15:10 Uhr,cancelled, --:-- Uhr,VIE,OS,Wien,Austrian Airlines,---,Thu
2024_02_01,20240201QR 082,DEP,QR 082,15:15 Uhr,cancelled, --:-- Uhr,DOH,QR,Doha,Qatar Airways,---,Thu
2024_02_01,20240201EJU5057,DEP,EJU5057,15:30 Uhr,cancelled, --:-- Uhr,VCE,EJU,Venedig,easyJet Europe,---,Thu
2024_02_01,20240201PC 980,DEP,PC 980,15:30 Uhr,cancelled, --:-- Uhr,SAW,PC,Istanbul SAW,Pegasus Airlines,---,Thu
2024_02_01,20240201LH 193,DEP,LH 193,15:40 Uhr,cancelled, --:-- Uhr,FRA,LH,Frankfurt,Lufthansa,---,Thu
2024_02_01,20240201AF 1235,DEP,AF 1235,15:45 Uhr,cancelled, --:-- Uhr,CDG,AF,Paris CDG,Air France,---,Thu
2024_02_01,20240201LH 1941,DEP,LH 1941,15:45 Uhr,cancelled, --:-- Uhr,MUC,LH,München,Lufthansa,---,Thu
2024_02_01,20240201EW 051,DEP,EW 051,15:50 Uhr,cancelled, --:-- Uhr,CGN,EW,Köln/Bonn,Eurowings,---,Thu
2024_02_01,20240201SK 1674,DEP,SK 1674,15:55 Uhr,cancelled, --:-- Uhr,CPH,SK,Kopenhagen,SAS-Scandinavian Airlines System,---,Thu
2024_02_01,20240201EJU5079,DEP,EJU5079,16:20 Uhr,cancelled, --:-- Uhr,FCO,EJU,Rom FCO,easyJet Europe,---,Thu
2024_02_01,20240201BA 985,DEP,BA 985,16:30 Uhr,cancelled, --:-- Uhr,LHR,BA,London LHR,British Airways,---,Thu
2024_02_01,20240201KL 1830,DEP,KL 1830,16:30 Uhr,cancelled, --:-- Uhr,AMS,KL,Amsterdam,KLM Royal Dutch Airlines,---,Thu
2024_02_01,20240201EW 2005,DEP,EW 2005,16:45 Uhr,cancelled, --:-- Uhr,STR,EW,Stuttgart,Eurowings,LH5388,Thu
2024_02_01,20240201LH 1943,DEP,LH 1943,16:45 Uhr,cancelled, --:-- Uhr,MUC,LH,München,Lufthansa,---,Thu
2024_02_01,20240201EW 005,DEP,EW 005,16:50 Uhr,cancelled, --:-- Uhr,CGN,EW,Köln/Bonn,Eurowings,---,Thu
2024_02_01,20240201BA 8494,DEP,BA 8494,17:00 Uhr,cancelled, --:-- Uhr,LCY,BA,London City Airport,British Airways,---,Thu
2024_02_01,20240201EW 9047,DEP,EW 9047,17:05 Uhr,cancelled, --:-- Uhr,DUS,EW,Düsseldorf,Eurowings,---,Thu
2024_02_01,20240201OS 232,DEP,OS 232,17:05 Uhr,cancelled, --:-- Uhr,VIE,OS,Wien,Austrian Airlines,---,Thu
2024_02_01,20240201A3 513,DEP,A3 513,17:40 Uhr,cancelled, --:-- Uhr,SKG,A3,Thessaloniki,Aegean Airlines,---,Thu
2024_02_01,20240201TP 533,DEP,TP 533,17:40 Uhr,cancelled, --:-- Uhr,LIS,TP,Lissabon,TAP Air Portugal,---,Thu
2024_02_01,20240201EW 8006,DEP,EW 8006,18:00 Uhr,cancelled, --:-- Uhr,STR,EW,Stuttgart,Eurowings,LH5398,Thu
2024_02_01,20240201EW 8070,DEP,EW 8070,18:05 Uhr,cancelled, --:-- Uhr,CGN,EW,Köln/Bonn,Eurowings,---,Thu
2024_02_01,20240201EJU8630,DEP,EJU8630,18:15 Uhr,cancelled, --:-- Uhr,LGW,EJU,London LGW,easyJet Europe,---,Thu
2024_02_01,20240201KL 1832,DEP,KL 1832,18:25 Uhr,cancelled, --:-- Uhr,AMS,KL,Amsterdam,KLM Royal Dutch Airlines,---,Thu
2024_02_01,20240201LH 199,DEP,LH 199,18:40 Uhr,cancelled, --:-- Uhr,FRA,LH,Frankfurt,Lufthansa,---,Thu
2024_02_01,20240201LO 390,DEP,LO 390,18:40 Uhr,cancelled, --:-- Uhr,WAW,LO,Warschau,LOT Polish Airlines,---,Thu
2024_02_01,20240201LX 971,DEP,LX 971,18:40 Uhr,cancelled, --:-- Uhr,ZRH,LX,Zürich,Swiss,---,Thu
2024_02_01,20240201SN 2588,DEP,SN 2588,18:40 Uhr,cancelled, --:-- Uhr,BRU,SN,Brüssel,Brussels Airlines,---,Thu
2024_02_01,20240201TK 1724,DEP,TK 1724,19:00 Uhr,cancelled, --:-- Uhr,IST,TK,Istanbul Airport,Turkish Airlines,---,Thu
2024_02_01,20240201AY 1436,DEP,AY 1436,19:10 Uhr,cancelled, --:-- Uhr,HEL,AY,Helsinki,Finnair,---,Thu
2024_02_01,20240201EW 2059,DEP,EW 2059,19:10 Uhr,cancelled, --:-- Uhr,STR,EW,Stuttgart,Eurowings,---,Thu
2024_02_01,20240201VOE2597,DEP,VOE2597,19:15 Uhr,cancelled, --:-- Uhr,SXB,VOE,Straßburg,Volotea Airlines,---,Thu
2024_02_01,20240201EW 4601,DEP,EW 4601,19:30 Uhr,cancelled, --:-- Uhr,ARN,EW,Stockholm ARN,Eurowings,LH5345,Thu
2024_02_01,20240201BA 987,DEP,BA 987,19:35 Uhr,cancelled, --:-- Uhr,LHR,BA,London LHR,British Airways,---,Thu
2024_02_01,20240201LH 201,DEP,LH 201,19:40 Uhr,cancelled, --:-- Uhr,FRA,LH,Frankfurt,Lufthansa,---,Thu
2024_02_01,20240201OS 236,DEP,OS 236,19:40 Uhr,cancelled, --:-- Uhr,VIE,OS,Wien,Austrian Airlines,---,Thu
2024_02_01,20240201EW 007,DEP,EW 007,19:45 Uhr,cancelled, --:-- Uhr,CGN,EW,Köln/Bonn,Eurowings,---,Thu
2024_02_01,20240201I2 3671,DEP,I2 3671,19:45 Uhr,cancelled, --:-- Uhr,MAD,IBS,Madrid,IBERIA Express,---,Thu
2024_02_01,20240201LX 983,DEP,LX 983,19:45 Uhr,cancelled, --:-- Uhr,ZRH,LX,Zürich,Swiss,---,Thu
2024_02_01,20240201EW 9045,DEP,EW 9045,19:50 Uhr,cancelled, --:-- Uhr,DUS,EW,Düsseldorf,Eurowings,---,Thu
2024_02_01,20240201VOE2059,DEP,VOE2059,19:55 Uhr,cancelled, --:-- Uhr,LYS,VOE,Lyon,Volotea Airlines,---,Thu
2024_02_01,20240201EJU5263,DEP,EJU5263,20:10 Uhr,cancelled, --:-- Uhr,CPH,EJU,Kopenhagen,easyJet Europe,---,Thu
2024_02_01,20240201LX 979,DEP,LX 979,20:40 Uhr,cancelled, --:-- Uhr,ZRH,LX,Zürich,Swiss,---,Thu
2024_02_01,20240201EJU5067,DEP,EJU5067,20:45 Uhr,cancelled, --:-- Uhr,LIN,EJU,Mailand LIN,easyJet Europe,---,Thu
2024_02_01,20240201TO 3409,DEP,TO 3409,20:50 Uhr,cancelled, --:-- Uhr,ORY,TO,Paris Orly,Transavia France,---,Thu
2024_02_01,20240201LG 9474,DEP,LG 9474,20:55 Uhr,cancelled, --:-- Uhr,LUX,LG,Luxemburg,Luxair,---,Thu
2024_02_01,20240201EZS1188,DEP,EZS1188,21:05 Uhr,cancelled, --:-- Uhr,BSL,DS,Basel,easyJet Switzerland,---,Thu
2024_02_01,20240201LY 2374,DEP,LY 2374,21:20 Uhr,cancelled, --:-- Uhr,TLV,LY,Tel Aviv,EL AL - Israel Airlines,---,Thu
2024_02_01,20240201VY 1885,DEP,VY 1885,21:20 Uhr,cancelled, --:-- Uhr,BCN,VY,Barcelona,Vueling Airlines,---,Thu
2024_02_01,20240201KL 1834,DEP,KL 1834,21:50 Uhr,cancelled, --:-- Uhr,AMS,KL,Amsterdam,KLM Royal Dutch Airlines,---,Thu
2024_02_01,20240201EZY2202,DEP,EZY2202,22:00 Uhr,cancelled, --:-- Uhr,MAN,U2,Manchester,easyJet UK,---,Thu
2024_02_01,20240201QR 079,ARR,QR 079,06:50 Uhr,arrived,06:40 Uhr,DOH,QR,Doha,Qatar Airways,---,Thu
2024_02_01,20240201SM 2962,ARR,SM 2962,06:50 Uhr,cancelled, --:-- Uhr,RMF,SM,Marsa Alam,Air Cairo,---,Thu
2024_02_01,20240201FR 3312,ARR,FR 3312,07:25 Uhr,arrived,07:13 Uhr,BGY,FR,Mailand BGY,Ryanair,---,Thu
2024_02_01,20240201FR 2600,ARR,FR 2600,07:35 Uhr,arrived,07:17 Uhr,RIX,FR,Riga,Ryanair,---,Thu
2024_02_01,20240201W6 2315,ARR,W6 2315,07:45 Uhr,arrived,07:26 Uhr,BUD,W6,Budapest,Wizz Air,---,Thu
2024_02_01,20240201W6 6407,ARR,W6 6407,07:50 Uhr,arrived,07:22 Uhr,KUT,W6,Kutaisi,Wizz Air,---,Thu
2024_02_01,20240201BT 211,ARR,BT 211,07:55 Uhr,arrived,07:52 Uhr,RIX,BT,Riga,Air Baltic,JU7659 A33219,Thu
2024_02_01,20240201EW 8041,ARR,EW 8041,07:55 Uhr,cancelled, --:-- Uhr,DUS,EW,Düsseldorf,Eurowings,---,Thu
2024_02_01,20240201LH 170,ARR,LH 170,07:55 Uhr,arrived,07:47 Uhr,FRA,LH,Frankfurt,Lufthansa,---,Thu
2024_02_01,20240201UA 962,ARR,UA 962,07:55 Uhr,arrived,07:36 Uhr,EWR,UA,New York EWR,United Airlines,---,Thu
2024_02_01,20240201AY 1431,ARR,AY 1431,08:00 Uhr,cancelled, --:-- Uhr,HEL,AY,Helsinki,Finnair,---,Thu
2024_02_01,20240201EW 8001,ARR,EW 8001,08:00 Uhr,cancelled, --:-- Uhr,STR,EW,Stuttgart,Eurowings,LH5392,Thu
2024_02_01,20240201DX 121,ARR,DX 121,08:05 Uhr,arrived,08:06 Uhr,SCN,DX,Saarbrücken,Danish Air Transport,---,Thu
2024_02_01,20240201LH 1928,ARR,LH 1928,08:05 Uhr,arrived,08:02 Uhr,MUC,LH,München,Lufthansa,---,Thu
2024_02_01,20240201FR 041,ARR,FR 041,08:10 Uhr,arrived,08:07 Uhr,FCO,FR,Rom FCO,Ryanair,---,Thu
2024_02_01,20240201LG 9471,ARR,LG 9471,08:15 Uhr,arrived,07:55 Uhr,LUX,LG,Luxemburg,Luxair,---,Thu
2024_02_01,20240201OS 223,ARR,OS 223,08:25 Uhr,cancelled, --:-- Uhr,VIE,OS,Wien,Austrian Airlines,---,Thu
2024_02_01,20240201LX 974,ARR,LX 974,08:45 Uhr,arrived,08:42 Uhr,ZRH,LX,Zürich,Swiss,---,Thu
2024_02_01,20240201LH 174,ARR,LH 174,08:55 Uhr,cancelled, --:-- Uhr,FRA,LH,Frankfurt,Lufthansa,---,Thu
2024_02_01,20240201LH 1930,ARR,LH 1930,09:10 Uhr,arrived,09:06 Uhr,MUC,LH,München,Lufthansa,---,Thu
2024_02_01,20240201AF 1434,ARR,AF 1434,09:20 Uhr,cancelled, --:-- Uhr,CDG,AF,Paris CDG,Air France,---,Thu
2024_02_01,20240201KL 1821,ARR,KL 1821,09:25 Uhr,cancelled, --:-- Uhr,AMS,KL,Amsterdam,KLM Royal Dutch Airlines,---,Thu
2024_02_01,20240201LY 2371,ARR,LY 2371,09:25 Uhr,cancelled, --:-- Uhr,TLV,LY,Tel Aviv,EL AL - Israel Airlines,---,Thu
2024_02_01,20240201FR 163,ARR,FR 163,09:30 Uhr,arrived,09:08 Uhr,BRU,FR,Brüssel,Ryanair,---,Thu
2024_02_01,20240201FR 3669,ARR,FR 3669,09:35 Uhr,arrived,09:19 Uhr,DUB,FR,Dublin,Ryanair,---,Thu
2024_02_01,20240201EI 332,ARR,EI 332,09:40 Uhr,arrived,09:13 Uhr,DUB,EI,Dublin,Aer Lingus,---,Thu
2024_02_01,20240201TK 1721,ARR,TK 1721,09:45 Uhr,arrived,09:39 Uhr,IST,TK,Istanbul Airport,Turkish Airlines,---,Thu
2024_02_01,20240201LH 176,ARR,LH 176,09:55 Uhr,arrived,09:55 Uhr,FRA,LH,Frankfurt,Lufthansa,---,Thu
2024_02_01,20240201LX 976,ARR,LX 976,10:00 Uhr,arrived,09:48 Uhr,ZRH,LX,Zürich,Swiss,---,Thu
2024_02_01,20240201VY 1882,ARR,VY 1882,10:00 Uhr,arrived,09:51 Uhr,BCN,VY,Barcelona,Vueling Airlines,---,Thu
2024_02_01,20240201EW 8059,ARR,EW 8059,10:05 Uhr,cancelled, --:-- Uhr,CGN,EW,Köln/Bonn,Eurowings,---,Thu
2024_02_01,20240201BA 990,ARR,BA 990,10:10 Uhr,arrived,09:53 Uhr,LHR,BA,London LHR,British Airways,---,Thu
2024_02_01,20240201LH 1934,ARR,LH 1934,10:10 Uhr,arrived,10:09 Uhr,MUC,LH,München,Lufthansa,---,Thu
2024_02_01,202402015F 611,ARR,5F 611,10:30 Uhr,cancelled, --:-- Uhr,RMO,FIA,Chisinau,FlyOne,---,Thu
2024_02_01,20240201LO 387,ARR,LO 387,10:35 Uhr,arrived,10:23 Uhr,WAW,LO,Warschau,LOT Polish Airlines,---,Thu
2024_02_01,20240201OG 700,ARR,OG 700,10:35 Uhr,cancelled, --:-- Uhr,KEF,OG,Reykjavik,PLAY,---,Thu
2024_02_01,20240201OS 225,ARR,OS 225,10:35 Uhr,arrived,10:31 Uhr,VIE,OS,Wien,Austrian Airlines,---,Thu
2024_02_01,20240201FR 3391,ARR,FR 3391,10:40 Uhr,arrived,10:28 Uhr,BGY,FR,Mailand BGY,Ryanair,---,Thu
2024_02_01,20240201A3 820,ARR,A3 820,10:45 Uhr,arrived,11:02 Uhr,ATH,A3,Athen,Aegean Airlines,---,Thu
2024_02_01,20240201FR 147,ARR,FR 147,10:50 Uhr,arrived,10:40 Uhr,STN,FR,London STN,Ryanair,---,Thu
2024_02_01,20240201I2 3676,ARR,I2 3676,10:55 Uhr,arrived,10:56 Uhr,MAD,IBS,Madrid,IBERIA Express,---,Thu
2024_02_01,20240201PC 977,ARR,PC 977,10:55 Uhr,cancelled, --:-- Uhr,SAW,PC,Istanbul SAW,Pegasus Airlines,---,Thu
2024_02_01,20240201BA 8491,ARR,BA 8491,11:05 Uhr,arrived,10:54 Uhr,LCY,BA,London City Airport,British Airways,---,Thu
2024_02_01,20240201KL 1823,ARR,KL 1823,11:05 Uhr,arrived,10:57 Uhr,AMS,KL,Amsterdam,KLM Royal Dutch Airlines,---,Thu
2024_02_01,20240201SK 2677,ARR,SK 2677,11:05 Uhr,arrived,11:06 Uhr,ARN,SK,Stockholm ARN,SAS-Scandinavian Airlines System,---,Thu
2024_02_01,20240201SN 2581,ARR,SN 2581,11:05 Uhr,arrived,11:10 Uhr,BRU,SN,Brüssel,Brussels Airlines,---,Thu
2024_02_01,20240201PC 5007,ARR,PC 5007,11:20 Uhr,cancelled, --:-- Uhr,AYT,PC,Antalya,Pegasus Airlines,---,Thu
2024_02_01,20240201AF 1734,ARR,AF 1734,11:30 Uhr,arrived,11:42 Uhr,CDG,AF,Paris CDG,Air France,---,Thu
2024_02_01,20240201BA 992,ARR,BA 992,11:30 Uhr,cancelled, --:-- Uhr,LHR,BA,London LHR,British Airways,---,Thu
2024_02_01,20240201FR 111,ARR,FR 111,11:30 Uhr,arrived,11:28 Uhr,PMI,FR,Palma de Mallorca,Ryanair,---,Thu
2024_02_01,20240201D8 3302,ARR,D8 3302,11:50 Uhr,arrived,11:32 Uhr,CPH,D8,Kopenhagen,Norwegian Air Sweden AOC,---,Thu
2024_02_01,20240201LH 180,ARR,LH 180,11:55 Uhr,arrived,12:02 Uhr,FRA,LH,Frankfurt,Lufthansa,---,Thu
2024_02_01,20240201FI 528,ARR,FI 528,12:00 Uhr,cancelled, --:-- Uhr,KEF,FI,Reykjavik,Icelandair,---,Thu
2024_02_01,20240201LH 2206,ARR,LH 2206,12:00 Uhr,arrived,11:53 Uhr,MUC,LH,München,Lufthansa,---,Thu
2024_02_01,20240201SM 2960,ARR,SM 2960,12:10 Uhr,cancelled, --:-- Uhr,HRG,SM,Hurghada,Air Cairo,---,Thu
2024_02_01,20240201AY 1433,ARR,AY 1433,12:20 Uhr,cancelled, --:-- Uhr,HEL,AY,Helsinki,Finnair,---,Thu
2024_02_01,20240201XQ 160,ARR,XQ 160,12:35 Uhr,arrived,12:31 Uhr,AYT,XQ,Antalya,Sun Express,---,Thu
2024_02_01,20240201DY 1124,ARR,DY 1124,12:40 Uhr,arrived,12:16 Uhr,TOS,DY,Tromsoe,Norwegian Air Shuttle AOC,---,Thu
2024_02_01,20240201FR 2528,ARR,FR 2528,12:40 Uhr,arrived,12:48 Uhr,MAD,FR,Madrid,Ryanair,---,Thu
